driver,lap_number,lap_time,position,race
31,2.0,,8.0,Bahrain
31,3.0,,7.0,Bahrain
31,4.0,138.854,7.0,Bahrain
31,5.0,149.805,6.0,Bahrain
31,6.0,139.003,6.0,Bahrain
31,7.0,137.864,6.0,Bahrain
31,8.0,,6.0,Bahrain
31,9.0,96.999,6.0,Bahrain
31,10.0,96.93,6.0,Bahrain
31,11.0,96.474,6.0,Bahrain
31,12.0,96.622,6.0,Bahrain
31,13.0,96.524,6.0,Bahrain
31,14.0,96.617,6.0,Bahrain
31,15.0,97.001,6.0,Bahrain
31,16.0,96.875,6.0,Bahrain
31,17.0,99.804,7.0,Bahrain
31,18.0,117.868,14.0,Bahrain
31,19.0,96.658,13.0,Bahrain
31,20.0,96.82,11.0,Bahrain
31,21.0,95.677,10.0,Bahrain
31,22.0,95.607,9.0,Bahrain
31,23.0,95.777,9.0,Bahrain
31,24.0,95.942,8.0,Bahrain
31,25.0,96.45,8.0,Bahrain
31,26.0,95.728,6.0,Bahrain
31,27.0,97.244,7.0,Bahrain
31,28.0,96.414,7.0,Bahrain
31,29.0,97.798,8.0,Bahrain
31,30.0,96.457,8.0,Bahrain
31,31.0,96.22,8.0,Bahrain
31,32.0,96.217,8.0,Bahrain
31,33.0,96.242,8.0,Bahrain
31,34.0,98.992,10.0,Bahrain
31,35.0,116.164,12.0,Bahrain
31,36.0,94.497,11.0,Bahrain
31,37.0,94.354,10.0,Bahrain
31,38.0,95.071,11.0,Bahrain
31,39.0,94.567,10.0,Bahrain
31,40.0,94.698,10.0,Bahrain
31,41.0,94.647,9.0,Bahrain
31,42.0,94.677,9.0,Bahrain
31,43.0,95.862,10.0,Bahrain
31,44.0,95.024,10.0,Bahrain
31,45.0,94.805,10.0,Bahrain
31,46.0,94.762,10.0,Bahrain
31,47.0,94.831,10.0,Bahrain
31,48.0,95.034,10.0,Bahrain
31,49.0,94.756,10.0,Bahrain
31,50.0,94.977,10.0,Bahrain
31,51.0,95.062,10.0,Bahrain
31,52.0,95.148,10.0,Bahrain
31,53.0,95.209,10.0,Bahrain
31,54.0,124.662,9.0,Bahrain
31,55.0,129.462,9.0,Bahrain
31,56.0,98.588,9.0,Bahrain
31,57.0,107.307,9.0,Bahrain
16,1.0,160.113,11.0,Bahrain
16,2.0,,12.0,Bahrain
16,3.0,,8.0,Bahrain
16,4.0,138.031,8.0,Bahrain
16,5.0,,7.0,Bahrain
16,6.0,138.696,7.0,Bahrain
16,7.0,137.543,7.0,Bahrain
16,8.0,,7.0,Bahrain
16,9.0,97.425,7.0,Bahrain
16,10.0,97.03,7.0,Bahrain
16,11.0,97.009,7.0,Bahrain
16,12.0,99.949,9.0,Bahrain
16,13.0,98.543,10.0,Bahrain
16,14.0,97.471,10.0,Bahrain
16,15.0,97.516,10.0,Bahrain
16,16.0,97.123,10.0,Bahrain
16,17.0,97.21,9.0,Bahrain
16,18.0,97.078,8.0,Bahrain
16,19.0,97.066,7.0,Bahrain
16,20.0,97.377,6.0,Bahrain
16,21.0,97.756,6.0,Bahrain
16,22.0,98.559,6.0,Bahrain
16,23.0,100.792,7.0,Bahrain
