driver,lap_number,lap_time,position,race
11,49.0,78.084,4.0,Emilia Romagna
11,50.0,78.326,4.0,Emilia Romagna
11,51.0,102.01,3.0,Emilia Romagna
11,52.0,121.366,7.0,Emilia Romagna
11,53.0,94.033,7.0,Emilia Romagna
11,54.0,124.352,6.0,Emilia Romagna
11,55.0,134.017,6.0,Emilia Romagna
11,56.0,127.986,6.0,Emilia Romagna
11,57.0,129.78,6.0,Emilia Romagna
11,58.0,81.416,6.0,Emilia Romagna
11,59.0,79.379,6.0,Emilia Romagna
11,60.0,78.858,6.0,Emilia Romagna
11,61.0,78.386,6.0,Emilia Romagna
11,62.0,78.11,6.0,Emilia Romagna
11,63.0,78.519,6.0,Emilia Romagna
55,1.0,89.742,10.0,Emilia Romagna
55,2.0,82.612,10.0,Emilia Romagna
55,3.0,81.729,10.0,Emilia Romagna
55,4.0,81.396,10.0,Emilia Romagna
55,5.0,80.918,10.0,Emilia Romagna
55,6.0,80.102,9.0,Emilia Romagna
55,7.0,80.791,9.0,Emilia Romagna
55,8.0,80.72,9.0,Emilia Romagna
55,9.0,80.832,8.0,Emilia Romagna
55,10.0,80.947,8.0,Emilia Romagna
55,11.0,80.704,8.0,Emilia Romagna
55,12.0,80.833,8.0,Emilia Romagna
55,13.0,80.623,8.0,Emilia Romagna
55,14.0,80.196,5.0,Emilia Romagna
55,15.0,80.156,4.0,Emilia Romagna
55,16.0,80.43,4.0,Emilia Romagna
55,17.0,84.439,5.0,Emilia Romagna
55,18.0,103.956,13.0,Emilia Romagna
55,19.0,79.791,13.0,Emilia Romagna
55,20.0,79.711,13.0,Emilia Romagna
55,21.0,79.919,13.0,Emilia Romagna
55,22.0,79.453,13.0,Emilia Romagna
55,23.0,79.982,13.0,Emilia Romagna
55,24.0,79.414,13.0,Emilia Romagna
55,25.0,80.43,13.0,Emilia Romagna
55,26.0,79.838,13.0,Emilia Romagna
55,27.0,80.665,12.0,Emilia Romagna
55,28.0,80.026,12.0,Emilia Romagna
55,29.0,80.356,12.0,Emilia Romagna
55,30.0,91.363,12.0,Emilia Romagna
55,31.0,79.748,12.0,Emilia Romagna
55,32.0,79.643,12.0,Emilia Romagna
55,33.0,79.101,12.0,Emilia Romagna
55,34.0,79.036,12.0,Emilia Romagna
55,35.0,79.012,11.0,Emilia Romagna
55,36.0,78.795,11.0,Emilia Romagna
55,37.0,78.55,11.0,Emilia Romagna
55,38.0,78.518,11.0,Emilia Romagna
55,39.0,78.828,11.0,Emilia Romagna
55,40.0,78.726,10.0,Emilia Romagna
55,41.0,78.817,10.0,Emilia Romagna
55,42.0,78.708,10.0,Emilia Romagna
55,43.0,78.585,10.0,Emilia Romagna
55,44.0,78.334,10.0,Emilia Romagna
55,45.0,78.448,10.0,Emilia Romagna
55,46.0,78.501,10.0,Emilia Romagna
55,47.0,78.405,10.0,Emilia Romagna
55,48.0,78.392,10.0,Emilia Romagna
55,49.0,78.761,9.0,Emilia Romagna
55,50.0,78.269,9.0,Emilia Romagna
55,51.0,105.674,9.0,Emilia Romagna
55,52.0,120.167,9.0,Emilia Romagna
55,53.0,90.41,9.0,Emilia Romagna
55,54.0,116.542,8.0,Emilia Romagna
55,55.0,132.958,8.0,Emilia Romagna
55,56.0,129.107,8.0,Emilia Romagna
55,57.0,125.782,8.0,Emilia Romagna
55,58.0,81.762,7.0,Emilia Romagna
55,59.0,79.215,7.0,Emilia Romagna
