driver,lap_number,lap_time,position,race
4,32.0,92.244,13.0,70th Anniversary
4,33.0,92.072,13.0,70th Anniversary
4,34.0,92.021,12.0,70th Anniversary
4,35.0,91.72,11.0,70th Anniversary
4,36.0,91.523,9.0,70th Anniversary
4,37.0,91.315,9.0,70th Anniversary
4,38.0,91.396,9.0,70th Anniversary
4,39.0,90.991,9.0,70th Anniversary
4,40.0,91.017,9.0,70th Anniversary
4,41.0,91.546,9.0,70th Anniversary
4,42.0,91.417,9.0,70th Anniversary
4,43.0,90.976,9.0,70th Anniversary
4,44.0,91.269,9.0,70th Anniversary
4,45.0,91.392,9.0,70th Anniversary
4,46.0,91.663,9.0,70th Anniversary
4,47.0,91.562,9.0,70th Anniversary
4,48.0,91.075,9.0,70th Anniversary
4,49.0,90.698,9.0,70th Anniversary
4,50.0,91.01,9.0,70th Anniversary
4,51.0,91.044,9.0,70th Anniversary
4,52.0,90.876,9.0,70th Anniversary
26,1.0,102.608,14.0,70th Anniversary
26,2.0,95.284,14.0,70th Anniversary
26,3.0,95.3,13.0,70th Anniversary
26,4.0,93.918,13.0,70th Anniversary
26,5.0,94.293,13.0,70th Anniversary
26,6.0,94.254,13.0,70th Anniversary
26,7.0,94.048,12.0,70th Anniversary
26,8.0,94.369,11.0,70th Anniversary
26,9.0,94.013,11.0,70th Anniversary
26,10.0,93.73,11.0,70th Anniversary
26,11.0,93.594,11.0,70th Anniversary
26,12.0,93.394,11.0,70th Anniversary
26,13.0,93.232,10.0,70th Anniversary
26,14.0,92.937,10.0,70th Anniversary
26,15.0,93.029,9.0,70th Anniversary
26,16.0,93.222,9.0,70th Anniversary
26,17.0,92.977,9.0,70th Anniversary
26,18.0,92.86,9.0,70th Anniversary
26,19.0,92.191,8.0,70th Anniversary
26,20.0,112.535,15.0,70th Anniversary
26,21.0,92.264,15.0,70th Anniversary
26,22.0,91.915,14.0,70th Anniversary
26,23.0,92.43,12.0,70th Anniversary
26,24.0,91.956,11.0,70th Anniversary
26,25.0,92.275,11.0,70th Anniversary
26,26.0,92.468,11.0,70th Anniversary
26,27.0,92.148,10.0,70th Anniversary
26,28.0,92.417,10.0,70th Anniversary
26,29.0,92.647,10.0,70th Anniversary
26,30.0,92.858,9.0,70th Anniversary
26,31.0,91.837,7.0,70th Anniversary
26,32.0,91.944,7.0,70th Anniversary
26,33.0,91.727,7.0,70th Anniversary
26,34.0,91.575,7.0,70th Anniversary
26,35.0,90.998,7.0,70th Anniversary
26,36.0,111.685,10.0,70th Anniversary
26,37.0,90.998,10.0,70th Anniversary
26,38.0,91.318,10.0,70th Anniversary
26,39.0,91.339,10.0,70th Anniversary
26,40.0,91.096,10.0,70th Anniversary
26,41.0,91.316,10.0,70th Anniversary
26,42.0,91.082,10.0,70th Anniversary
26,43.0,90.761,10.0,70th Anniversary
26,44.0,90.799,10.0,70th Anniversary
26,45.0,91.097,10.0,70th Anniversary
26,46.0,90.987,10.0,70th Anniversary
26,47.0,91.12,10.0,70th Anniversary
26,48.0,90.852,10.0,70th Anniversary
26,49.0,90.932,10.0,70th Anniversary
26,50.0,90.98,10.0,70th Anniversary
26,51.0,91.315,10.0,70th Anniversary
26,52.0,90.738,10.0,70th Anniversary
10,1.0,98.443,7.0,70th Anniversary
10,2.0,93.873,7.0,70th Anniversary
10,3.0,93.235,7.0,70th Anniversary
10,4.0,93.557,7.0,70th Anniversary
10,5.0,93.683,7.0,70th Anniversary
10,6.0,93.544,7.0,70th Anniversary
10,7.0,92.447,7.0,70th Anniversary
10,8.0,112.813,18.0,70th Anniversary
10,9.0,93.844,17.0,70th Anniversary
10,10.0,93.188,14.0,70th Anniversary
10,11.0,93.52,14.0,70th Anniversary
10,12.0,93.408,14.0,70th Anniversary
10,13.0,93.603,14.0,70th Anniversary
10,14.0,93.054,14.0,70th Anniversary
10,15.0,93.457,14.0,70th Anniversary
10,16.0,93.246,14.0,70th Anniversary
10,17.0,93.758,14.0,70th Anniversary
10,18.0,93.612,13.0,70th Anniversary
10,19.0,94.128,13.0,70th Anniversary
10,20.0,93.375,12.0,70th Anniversary
10,21.0,94.653,13.0,70th Anniversary
10,22.0,93.627,13.0,70th Anniversary
10,23.0,92.386,10.0,70th Anniversary
10,24.0,114.397,19.0,70th Anniversary
10,25.0,93.364,18.0,70th Anniversary
10,26.0,92.152,18.0,70th Anniversary
10,27.0,92.567,16.0,70th Anniversary
10,28.0,92.236,16.0,70th Anniversary
10,29.0,91.882,15.0,70th Anniversary
10,30.0,92.498,14.0,70th Anniversary
10,31.0,92.548,14.0,70th Anniversary
10,32.0,92.239,14.0,70th Anniversary
10,33.0,91.999,14.0,70th Anniversary
10,34.0,92.064,13.0,70th Anniversary
10,35.0,92.106,12.0,70th Anniversary
10,36.0,91.951,11.0,70th Anniversary
10,37.0,91.907,11.0,70th Anniversary
10,38.0,91.547,11.0,70th Anniversary
10,39.0,91.685,11.0,70th Anniversary
10,40.0,91.324,11.0,70th Anniversary
10,41.0,91.29,11.0,70th Anniversary
10,42.0,91.271,11.0,70th Anniversary
10,43.0,90.955,11.0,70th Anniversary
10,44.0,91.075,11.0,70th Anniversary
10,45.0,90.835,11.0,70th Anniversary
10,46.0,90.935,11.0,70th Anniversary
10,47.0,90.983,11.0,70th Anniversary
10,48.0,90.747,11.0,70th Anniversary
10,49.0,90.507,11.0,70th Anniversary
10,50.0,90.68,11.0,70th Anniversary
10,51.0,90.345,11.0,70th Anniversary
10,52.0,90.092,11.0,70th Anniversary
5,1.0,105.844,20.0,70th Anniversary
5,2.0,95.237,19.0,70th Anniversary
5,3.0,95.024,19.0,70th Anniversary
5,4.0,95.343,18.0,70th Anniversary
5,5.0,94.811,18.0,70th Anniversary
5,6.0,94.296,18.0,70th Anniversary
5,7.0,94.683,17.0,70th Anniversary
5,8.0,93.913,15.0,70th Anniversary
5,9.0,93.687,14.0,70th Anniversary
5,10.0,93.588,13.0,70th Anniversary
5,11.0,93.524,13.0,70th Anniversary
5,12.0,93.034,13.0,70th Anniversary
5,13.0,93.15,12.0,70th Anniversary
5,14.0,93.103,12.0,70th Anniversary
5,15.0,93.538,12.0,70th Anniversary
5,16.0,93.321,12.0,70th Anniversary
5,17.0,92.591,11.0,70th Anniversary
5,18.0,92.595,11.0,70th Anniversary
5,19.0,92.565,10.0,70th Anniversary
5,20.0,92.195,9.0,70th Anniversary
5,21.0,92.312,9.0,70th Anniversary
5,22.0,91.51,9.0,70th Anniversary
5,23.0,112.078,15.0,70th Anniversary
5,24.0,92.197,13.0,70th Anniversary
5,25.0,91.817,13.0,70th Anniversary
5,26.0,91.77,13.0,70th Anniversary
5,27.0,91.89,13.0,70th Anniversary
5,28.0,92.305,13.0,70th Anniversary
5,29.0,92.465,13.0,70th Anniversary
5,30.0,92.36,12.0,70th Anniversary
5,31.0,93.172,10.0,70th Anniversary
5,32.0,92.528,10.0,70th Anniversary
5,33.0,91.585,10.0,70th Anniversary
5,34.0,110.675,14.0,70th Anniversary
5,35.0,91.13,13.0,70th Anniversary
5,36.0,91.494,12.0,70th Anniversary
5,37.0,91.864,12.0,70th Anniversary
5,38.0,91.726,12.0,70th Anniversary
5,39.0,91.616,12.0,70th Anniversary
5,40.0,91.473,12.0,70th Anniversary
5,41.0,91.156,12.0,70th Anniversary
5,42.0,91.326,12.0,70th Anniversary
5,43.0,90.95,12.0,70th Anniversary
5,44.0,91.002,12.0,70th Anniversary
5,45.0,91.029,12.0,70th Anniversary
5,46.0,90.866,12.0,70th Anniversary
5,47.0,90.872,12.0,70th Anniversary
5,48.0,90.914,12.0,70th Anniversary
5,49.0,90.785,12.0,70th Anniversary
5,50.0,90.82,12.0,70th Anniversary
5,51.0,90.802,12.0,70th Anniversary
5,52.0,90.832,12.0,70th Anniversary
