driver,lap_number,lap_time,position,race,aggressiveness,defensive_ability,stamina,total_overtakes,weather
Antonio Giovinazzi,59.0,82.022,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,60.0,84.005,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,61.0,82.783,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,62.0,82.038,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,63.0,82.248,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,64.0,81.995,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Antonio Giovinazzi,65.0,81.965,15.0,Portugal,0.76,0.68,0.52,0.0,Cloudy
Kevin Magnussen,1.0,102.744,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,2.0,91.474,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,3.0,87.604,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,4.0,85.867,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,5.0,86.385,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,6.0,84.574,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,7.0,84.628,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,8.0,84.032,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,9.0,84.188,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,10.0,83.679,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,11.0,83.575,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,12.0,83.713,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,13.0,83.094,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,14.0,84.032,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,15.0,84.58,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,16.0,84.254,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,17.0,84.084,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,18.0,84.185,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,19.0,84.025,15.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,20.0,83.831,14.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,21.0,83.727,14.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,22.0,83.338,14.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,23.0,83.362,14.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,24.0,83.742,14.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,25.0,83.614,14.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,26.0,83.626,12.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,27.0,83.972,11.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,28.0,84.907,12.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,29.0,83.688,11.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,30.0,84.385,12.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,31.0,87.858,13.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,32.0,108.107,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,33.0,83.837,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,34.0,83.048,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,35.0,84.1,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,36.0,83.296,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,37.0,83.719,19.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,38.0,83.472,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,39.0,82.755,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,40.0,84.17,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,41.0,82.625,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,42.0,82.428,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,43.0,82.504,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,44.0,83.481,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,45.0,82.354,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,46.0,82.496,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,47.0,82.308,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,48.0,83.538,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,49.0,82.218,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,50.0,82.793,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,51.0,82.188,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,52.0,81.946,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,53.0,81.917,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,54.0,81.789,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,55.0,81.721,18.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,56.0,82.003,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,57.0,82.367,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,58.0,81.609,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,59.0,81.667,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,60.0,81.715,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,61.0,81.478,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,62.0,81.465,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,63.0,81.46,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,64.0,81.712,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Kevin Magnussen,65.0,81.822,17.0,Portugal,0.78,0.73,0.68,0.0,Cloudy
Romain Grosjean,1.0,102.259,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,2.0,90.64,15.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,3.0,87.253,15.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,4.0,85.324,15.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,5.0,84.184,15.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,6.0,83.674,15.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,7.0,84.655,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,8.0,84.229,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,9.0,84.958,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,10.0,84.612,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,11.0,83.542,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,12.0,84.391,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,13.0,83.959,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,14.0,84.404,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,15.0,84.036,15.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,16.0,84.621,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,17.0,83.195,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,18.0,83.767,15.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,19.0,83.854,14.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,20.0,83.675,13.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,21.0,83.72,13.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,22.0,83.201,13.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,23.0,83.873,13.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,24.0,83.43,13.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,25.0,83.253,12.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,26.0,87.519,13.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,27.0,107.973,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,28.0,83.814,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,29.0,82.653,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,30.0,84.05,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,31.0,82.901,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,32.0,82.877,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,33.0,83.382,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,34.0,83.261,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,35.0,82.529,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,36.0,82.989,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,37.0,82.552,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,38.0,83.231,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,39.0,82.565,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,40.0,82.486,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,41.0,85.019,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,42.0,83.239,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,43.0,82.646,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,44.0,82.588,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,45.0,82.251,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,46.0,84.521,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,47.0,81.989,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,48.0,82.04,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,49.0,82.72,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,50.0,82.255,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,51.0,81.985,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,52.0,82.678,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,53.0,83.071,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,54.0,82.115,17.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,55.0,82.819,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,56.0,82.675,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,57.0,84.093,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,58.0,82.12,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,59.0,81.664,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,60.0,81.868,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,61.0,82.244,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,62.0,81.819,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,63.0,82.786,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,64.0,81.775,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Romain Grosjean,65.0,82.001,16.0,Portugal,0.79,0.74,0.78,0.0,Cloudy
Nicholas Latifi,1.0,102.799,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,2.0,90.786,17.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,3.0,87.829,17.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,4.0,85.193,17.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,5.0,85.061,17.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,6.0,84.577,17.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,7.0,85.431,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,8.0,84.404,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,9.0,84.616,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,10.0,83.853,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,11.0,83.639,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,12.0,83.973,17.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,13.0,85.672,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,14.0,84.099,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,15.0,84.167,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,16.0,84.051,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,17.0,83.896,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,18.0,84.178,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,19.0,83.866,16.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,20.0,84.312,15.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,21.0,83.886,15.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,22.0,83.804,15.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,23.0,83.614,15.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,24.0,87.384,17.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,25.0,106.986,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,26.0,84.723,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,27.0,83.955,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,28.0,83.357,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,29.0,83.029,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,30.0,83.635,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,31.0,84.284,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,32.0,84.185,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,33.0,82.636,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,34.0,83.34,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,35.0,83.921,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,36.0,83.539,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,37.0,83.91,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,38.0,85.975,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,39.0,84.376,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,40.0,82.91,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,41.0,82.818,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,42.0,82.78,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,43.0,82.803,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,44.0,82.665,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,45.0,82.63,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,46.0,83.565,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,47.0,82.077,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,48.0,82.523,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,49.0,82.337,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,50.0,82.415,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,51.0,82.339,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,52.0,82.546,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,53.0,81.859,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,54.0,82.03,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,55.0,82.715,19.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,56.0,82.357,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,57.0,82.127,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,58.0,82.15,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,59.0,82.321,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,60.0,82.851,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,61.0,82.552,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,62.0,82.453,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,63.0,83.571,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Nicholas Latifi,64.0,82.743,18.0,Portugal,0.72,0.75,0.51,0.0,Cloudy
Daniil Kvyat,1.0,103.591,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,2.0,91.246,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,3.0,87.981,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,4.0,84.951,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,5.0,84.324,18.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,6.0,84.446,18.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,7.0,82.838,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,8.0,83.145,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,9.0,82.903,16.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,10.0,83.459,16.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,11.0,84.553,16.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,12.0,84.155,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,13.0,84.431,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,14.0,84.3,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,15.0,84.254,14.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,16.0,83.846,14.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,17.0,83.869,14.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,18.0,84.06,13.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,19.0,83.622,12.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,20.0,83.814,11.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,21.0,84.565,12.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,22.0,83.239,12.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,23.0,83.463,12.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,24.0,82.633,11.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,25.0,86.608,13.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,26.0,113.451,18.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,27.0,84.647,18.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,28.0,83.664,18.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,29.0,83.449,18.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,30.0,82.754,18.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,31.0,82.855,18.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,32.0,82.594,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,33.0,82.44,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,34.0,82.799,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,35.0,82.3,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,36.0,82.612,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,37.0,82.708,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,38.0,82.613,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,39.0,82.485,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,40.0,82.35,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,41.0,83.194,16.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,42.0,83.863,16.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,43.0,82.391,16.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,44.0,82.419,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,45.0,81.645,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,46.0,82.093,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,47.0,83.572,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,48.0,83.253,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,49.0,82.49,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,50.0,83.136,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,51.0,82.086,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,52.0,82.3,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,53.0,82.763,15.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,54.0,82.76,16.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,55.0,86.581,17.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,56.0,120.063,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,57.0,88.027,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,58.0,81.229,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,59.0,80.449,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,60.0,80.825,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,61.0,84.906,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,62.0,81.976,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,63.0,81.268,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Daniil Kvyat,64.0,80.863,19.0,Portugal,0.86,0.71,0.66,0.0,Cloudy
Lance Stroll,1.0,101.139,11.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,2.0,89.459,10.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,3.0,85.267,10.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,4.0,84.44,10.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,5.0,83.43,10.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,6.0,83.86,10.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,7.0,83.346,10.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,8.0,83.352,10.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,9.0,84.314,10.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,10.0,84.633,10.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,11.0,83.16,9.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,12.0,83.339,9.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,13.0,82.708,8.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,14.0,83.037,8.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,15.0,83.44,8.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,16.0,83.807,8.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,17.0,83.369,8.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,18.0,98.849,16.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,19.0,116.458,20.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,20.0,87.278,20.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
Lance Stroll,21.0,83.993,20.0,Portugal,0.86,0.71,0.6,0.0,Cloudy
